what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814145636
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321814151813
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321814154331
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814155459
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321814155733
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814156414
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321814156814
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814159144
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321814159644
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.TypeHierarchy",1321814162567
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1321814167014
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.TypeHierarchy",1321814170021
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814194988
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814197272
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1321814203164
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814206192
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814209305
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1321814210552
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1321814231806
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1321814232297
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.showIn",1321814232361
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1321814235412
closed,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1321814235449
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.TypeHierarchy",1321814237197
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1321814243326
closed,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.TypeHierarchy",1321814243342
activated,view,org.testng.eclipse,6.3.0.20111017_2337,"org.testng.eclipse.ResultView",1321814245407
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1321814246274
closed,view,org.testng.eclipse,6.3.0.20111017_2337,"org.testng.eclipse.ResultView",1321814246287
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321814247039
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1321814248042
closed,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321814248054
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1321814248668
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1321814252277
closed,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1321814252297
started,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1321814252433
started,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1321814252481
started,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1321814252524
started,bundle,org.eclipse.mylyn.wikitext.core,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.core",1321814252563
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814293180
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1321814299221
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1321814321939
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1321814321960
opened,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1321814322462
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1321814322724
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.showIn",1321814323218
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1321814329491
closed,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1321814329559
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.TypeHierarchy",1321814363064
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.TypeHierarchy",1321814363151
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.type.hierarchy",1321814363332
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814382032
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814390523
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814390676
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321814408527
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814410456
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814424984
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814455044
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321814473647
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814481682
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814487727
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1321814489630
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814490589
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321814493374
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814496470
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814497529
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814528210
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321814535234
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814539839
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814540964
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1321814542756
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814545177
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814545692
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321814548055
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814549649
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321814557835
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814561675
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814562581
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814563615
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321814596561
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814609657
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814612285
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814640366
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1321814640554
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814659556
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814663586
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814663673
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1321814665415
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814667312
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814682696
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814682776
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814686282
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321814692329
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321814699917
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814705327
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814774038
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814777636
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321814778030
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814779222
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814834534
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814834633
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814835568
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1321814878261
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321814879045
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1321814891380
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321814896495
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1321814901803
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814903665
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321814905552
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321814907493
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814911013
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321814919131
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814921286
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321814923626
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814924908
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814939835
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814939938
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1321814946131
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814946895
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321814950773
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321814952459
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814956158
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321814957652
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321814988134
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814993494
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321814999736
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321815002769
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815005050
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815039067
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321815039180
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815044522
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815073050
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815078356
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815084975
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815091221
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815092667
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.extract.local.variable",1321815092700
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815094116
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815103002
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815107338
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815120323
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.extract.method",1321815120470
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815122125
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815124263
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815127171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815128706
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.inline",1321815128742
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815133008
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815146522
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815150503
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815160200
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.pull.up",1321815160267
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815168381
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815169227
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815181273
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815190905
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321815191337
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321815209799
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1321815232112
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321815238890
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1321815242577
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321815244268
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321815246731
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321815251547
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321815254248
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321815262521
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321815271182
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321815284246
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321815289072
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321815296601
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321815297929
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321815298619
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321815299758
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321815300178
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321815304453
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321815315196
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321815318342
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321815321882
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321815325559
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321815326922
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815336672
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815367058
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815372392
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815382604
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.extract.local.variable",1321815382647
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815399496
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815400890
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815416123
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815424928
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.extract.method",1321815424992
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1321815430789
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815439406
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815441782
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815444995
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815446168
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.inline",1321815446211
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815447282
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815456170
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.refactor.quickMenu",1321815463238
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815466453
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815471063
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.pull.up",1321815471126
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321815473191
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321815488491
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321815495917
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815500945
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815539212
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321815539311
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1321815549539
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321815552495
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321815555859
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321815565868
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321815572861
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321815597016
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815603196
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815609832
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321815609934
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321815612924
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815614179
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815620295
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1321815621369
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321815625057
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1321815633535
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321815635505
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321815637515
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815640804
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815663072
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321815663145
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321815678921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815679789
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815692499
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815790992
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815796232
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321815796335
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815814553
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815815848
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815818489
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321815820273
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.extract.local.variable",1321815820310
