what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321810537267
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321810538733
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1321810541148
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1321810541464
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1321810541866
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321810552421
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321810594911
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1321810595005
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321810598441
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321810611848
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321810612583
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321810612906
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321810620302
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321810639433
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321810645718
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321810645846
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321810651237
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1321810662994
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321810664961
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321810667416
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321810689501
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1321810692487
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321810693423
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321810699767
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321810718152
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321810726737
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321810726882
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1321810736786
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321810737709
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321810738854
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321810739058
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321810745697
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321810749960
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321810759852
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321810761029
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321810765917
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321810778212
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321810778394
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1321810785587
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321810786876
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321810787167
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321810794376
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321810796140
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321810798190
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321810798190
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321810799848
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321810801589
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321810802740
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1321810827402
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321810828506
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321810829871
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321810830945
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321810835896
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1321810844906
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321810845665
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321810845985
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321810846195
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321810847370
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321810848880
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321810857369
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321810864184
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321810870700
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321810879041
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321810879192
