what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321816142535
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816162106
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816242402
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321816242492
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816395231
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816395375
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816403298
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816411190
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1321816412271
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321816413412
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321816414219
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321816420648
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321816425240
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321816427475
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321816427961
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1321816440305
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.showIn",1321816440481
opened,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1321816459817
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1321816459985
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.showIn",1321816460395
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1321816464002
closed,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1321816464067
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.TypeHierarchy",1321816464925
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1321816465827
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321816466409
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321816484870
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321816505477
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321816506031
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1321816513461
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816514790
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816632952
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321816633128
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816647013
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816648758
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1321816657808
opened,view,org.testng.eclipse,6.3.0.20111017_2337,"org.testng.eclipse.ResultView",1321816658767
activated,view,org.testng.eclipse,6.3.0.20111017_2337,"org.testng.eclipse.ResultView",1321816659052
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321816659138
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816659845
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321816661608
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816666617
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816675925
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816678929
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321816686938
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321816701437
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321816729443
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816738680
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816747421
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816759848
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816785489
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321816800770
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816802243
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816805121
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816871527
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816872964
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321816881178
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816883864
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816888736
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816895882
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816897998
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321816898069
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321816899118
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816902912
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816947333
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1321816947840
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1321816948111
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816959452
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816976339
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816987212
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321816999080
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1321817000225
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.VariableView",1321817000602
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1321817000812
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1321817001090
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.BreakpointView",1321817002522
opened,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1321817003149
activated,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1321817003322
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817012768
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817065187
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321817065867
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321817069096
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817071679
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817078136
error,log,,,"Unexpected runtime error while computing a text hover",1321817081219
error,log,,,"Unexpected runtime error while computing a text hover",1321817087955
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817096198
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817097058
error,log,,,"Unexpected runtime error while computing a text hover",1321817098443
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1321817122077
activated,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1321817123659
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817124059
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817135068
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321817135502
closed,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1321817135503
opened,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1321817135681
activated,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1321817135795
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817144297
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817164843
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321817165366
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1321817180970
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321817183038
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1321817186401
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1321817186414
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321817192224
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817203278
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817210273
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.VariableView",1321817224860
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1321817235868
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321817235963
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1321817241533
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817243815
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817246316
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321817246647
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817248406
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817293085
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817294141
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817296488
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321817300711
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817302194
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817312238
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321817313402
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817314235
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817315607
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817329339
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817331814
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817347845
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817349879
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321817356204
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817381151
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817476844
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1321817478847
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321817483897
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321817545186
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321817553067
activated,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1321817558172
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321817559629
closed,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1321817559629
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817562102
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817563087
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321817567385
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321817570295
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1321817580216
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321817596051
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1321817613776
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1321817624322
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321817626413
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321817628430
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321817631293
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321817631555
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321817636583
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1321817639945
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321817641958
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321817643385
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817643680
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817652813
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817663233
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817691818
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1321817691977
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1321817695472
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321817700319
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1321817705754
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321817707122
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321817745518
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817745800
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817759922
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1321817768202
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1321817787872
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1321817791854
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.remove.block.comment",1321817798545
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321817810560
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817810814
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817813670
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321817872756
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817873081
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817874140
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817882338
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817903156
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321817908972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817909234
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817911512
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1321817915162
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1321817917148
closed,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1321817917354
closed,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.VariableView",1321817917379
closed,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.BreakpointView",1321817917396
closed,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1321817917407
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.closePerspective",1321817917442
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321817922268
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817922506
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817937321
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817943196
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817988725
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817990081
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321817992155
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321818021996
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321818022241
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321818023283
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321818024745
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321820020250
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1321820029911
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321820033362
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321820033496
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1321820036820
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321820037925
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321820086518
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321820087531
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321820099852
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1321820128050
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321820130681
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321820193824
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321820197270
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321820200444
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1321820249064
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321821105283
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321822040967
activated,view,org.testng.eclipse,6.3.0.20111017_2337,"org.testng.eclipse.ResultView",1321822074259
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1321822077742
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.VariableView",1321822077932
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1321822078144
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1321822078262
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1321822078316
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.BreakpointView",1321822079409
opened,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1321822079946
activated,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1321822080043
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1321822096733
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1321822096821
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321822110653
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321822122449
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.VariableView",1321822133496
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1321822155292
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1321822155346
activated,view,org.testng.eclipse,6.3.0.20111017_2337,"org.testng.eclipse.ResultView",1321822160857
